"county20","county10","GEOID_TRACT_20","GEOID_TRACT_10","NAMELSAD_TRACT_20","NAMELSAD_TRACT_10","compareArea","same_tract_id","n_tract_20","n_tract_10","tract_change_cat"
"Los Angeles","Los Angeles","06037911001","06037911001","Census Tract 9110.01","Census Tract 9110.01",">",TRUE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037911100","06037900201","Census Tract 9111","Census Tract 9002.01","<",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037911100","06037910001","Census Tract 9111","Census Tract 9100.01",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037911100","06037910101","Census Tract 9111","Census Tract 9101.01",">",FALSE,5,1,"Merge"
"Los Angeles","Los Angeles","06037911100","06037910706","Census Tract 9111","Census Tract 9107.06",">",FALSE,5,3,"Split and Merge"
"Los Angeles","Los Angeles","06037911100","06037980004","Census Tract 9111","Census Tract 9800.04",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920013","06037920013","Census Tract 9200.13","Census Tract 9200.13","<",TRUE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920013","06037920028","Census Tract 9200.13","Census Tract 9200.28",">",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920013","06037920032","Census Tract 9200.13","Census Tract 9200.32","<",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920015","06037920011","Census Tract 9200.15","Census Tract 9200.11","<",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920015","06037920015","Census Tract 9200.15","Census Tract 9200.15",">",TRUE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920015","06037920020","Census Tract 9200.15","Census Tract 9200.20","<",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920016","06037920016","Census Tract 9200.16","Census Tract 9200.16","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920017","06037920017","Census Tract 9200.17","Census Tract 9200.17","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920018","06037920018","Census Tract 9200.18","Census Tract 9200.18","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920020","06037920011","Census Tract 9200.20","Census Tract 9200.11","<",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920020","06037920015","Census Tract 9200.20","Census Tract 9200.15",">",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920020","06037920020","Census Tract 9200.20","Census Tract 9200.20",">",TRUE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920028","06037920013","Census Tract 9200.28","Census Tract 9200.13","<",FALSE,4,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920028","06037920028","Census Tract 9200.28","Census Tract 9200.28","<",TRUE,4,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920028","06037920029","Census Tract 9200.28","Census Tract 9200.29",">",FALSE,4,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920028","06037920032","Census Tract 9200.28","Census Tract 9200.32","<",FALSE,4,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920029","06037920013","Census Tract 9200.29","Census Tract 9200.13","<",FALSE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920029","06037920028","Census Tract 9200.29","Census Tract 9200.28","<",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920029","06037920029","Census Tract 9200.29","Census Tract 9200.29",">",TRUE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920030","06037920030","Census Tract 9200.30","Census Tract 9200.30",">",TRUE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920030","06037920031","Census Tract 9200.30","Census Tract 9200.31","<",FALSE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920030","06037920314","Census Tract 9200.30","Census Tract 9203.14","<",FALSE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920031","06037920030","Census Tract 9200.31","Census Tract 9200.30",">",FALSE,5,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920031","06037920031","Census Tract 9200.31","Census Tract 9200.31",">",TRUE,5,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920031","06037920314","Census Tract 9200.31","Census Tract 9203.14","<",FALSE,5,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920031","06037920332","Census Tract 9200.31","Census Tract 9203.32",">",FALSE,5,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920031","06037930200","Census Tract 9200.31","Census Tract 9302","<",FALSE,5,5,"Split and Merge"
"Los Angeles","Los Angeles","06037920034","06037920034","Census Tract 9200.34","Census Tract 9200.34","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920035","06037920035","Census Tract 9200.35","Census Tract 9200.35","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920038","06037920038","Census Tract 9200.38","Census Tract 9200.38","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920039","06037920039","Census Tract 9200.39","Census Tract 9200.39","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920040","06037920040","Census Tract 9200.40","Census Tract 9200.40","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920041","06037920041","Census Tract 9200.41","Census Tract 9200.41","<",TRUE,1,2,"Split"
"Los Angeles","Los Angeles","06037920042","06037920031","Census Tract 9200.42","Census Tract 9200.31","<",FALSE,2,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920042","06037920042","Census Tract 9200.42","Census Tract 9200.42",">",TRUE,2,1,"Merge"
"Los Angeles","Los Angeles","06037920043","06037920043","Census Tract 9200.43","Census Tract 9200.43","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920044","06037920044","Census Tract 9200.44","Census Tract 9200.44","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920045","06037920045","Census Tract 9200.45","Census Tract 9200.45","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920046","06037920037","Census Tract 9200.46","Census Tract 9200.37","<",FALSE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920046","06037920041","Census Tract 9200.46","Census Tract 9200.41","<",FALSE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920047","06037920037","Census Tract 9200.47","Census Tract 9200.37","<",FALSE,1,2,"Split"
"Los Angeles","Los Angeles","06037920048","06037920013","Census Tract 9200.48","Census Tract 9200.13","<",FALSE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920048","06037920023","Census Tract 9200.48","Census Tract 9200.23",">",FALSE,3,1,"Merge"
"Los Angeles","Los Angeles","06037920048","06037920036","Census Tract 9200.48","Census Tract 9200.36",">",FALSE,3,1,"Merge"
"Los Angeles","Los Angeles","06037920049","06037920026","Census Tract 9200.49","Census Tract 9200.26",">",FALSE,3,1,"Merge"
"Los Angeles","Los Angeles","06037920049","06037920032","Census Tract 9200.49","Census Tract 9200.32",">",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920049","06037920033","Census Tract 9200.49","Census Tract 9200.33",">",FALSE,3,1,"Merge"
"Los Angeles","Los Angeles","06037920050","06037901213","Census Tract 9200.50","Census Tract 9012.13",">",FALSE,3,5,"Split and Merge"
"Los Angeles","Los Angeles","06037920050","06037920011","Census Tract 9200.50","Census Tract 9200.11",">",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920050","06037920012","Census Tract 9200.50","Census Tract 9200.12",">",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920102","06037901209","Census Tract 9201.02","Census Tract 9012.09",">",FALSE,2,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920102","06037920102","Census Tract 9201.02","Census Tract 9201.02","<",TRUE,2,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920104","06037920104","Census Tract 9201.04","Census Tract 9201.04",">",TRUE,2,1,"Merge"
"Los Angeles","Ventura","06037920104","06111000100","Census Tract 9201.04","Census Tract 1","<",FALSE,2,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920106","06037920106","Census Tract 9201.06","Census Tract 9201.06",">",TRUE,4,1,"Merge"
"Los Angeles","Los Angeles","06037920106","06037920107","Census Tract 9201.06","Census Tract 9201.07",">",FALSE,4,5,"Split and Merge"
"Los Angeles","Los Angeles","06037920106","06037920118","Census Tract 9201.06","Census Tract 9201.18",">",FALSE,4,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920106","06037920119","Census Tract 9201.06","Census Tract 9201.19",">",FALSE,4,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920109","06037920109","Census Tract 9201.09","Census Tract 9201.09","<",TRUE,1,2,"Split"
"Los Angeles","Los Angeles","06037920110","06037920110","Census Tract 9201.10","Census Tract 9201.10","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920111","06037920111","Census Tract 9201.11","Census Tract 9201.11","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920112","06037920112","Census Tract 9201.12","Census Tract 9201.12","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920114","06037920114","Census Tract 9201.14","Census Tract 9201.14","<",TRUE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920114","06037920328","Census Tract 9201.14","Census Tract 9203.28",">",FALSE,2,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920115","06037920115","Census Tract 9201.15","Census Tract 9201.15","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920116","06037920116","Census Tract 9201.16","Census Tract 9201.16","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920118","06037920118","Census Tract 9201.18","Census Tract 9201.18","<",TRUE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920118","06037920119","Census Tract 9201.18","Census Tract 9201.19","<",FALSE,2,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920119","06037920119","Census Tract 9201.19","Census Tract 9201.19","<",TRUE,1,3,"Split"
"Los Angeles","Los Angeles","06037920120","06037920102","Census Tract 9201.20","Census Tract 9201.02","<",FALSE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920120","06037920107","Census Tract 9201.20","Census Tract 9201.07","<",FALSE,3,5,"Split and Merge"
"Los Angeles","Los Angeles","06037920120","06037920109","Census Tract 9201.20","Census Tract 9201.09",">",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920121","06037920102","Census Tract 9201.21","Census Tract 9201.02","<",FALSE,4,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920121","06037920107","Census Tract 9201.21","Census Tract 9201.07",">",FALSE,4,5,"Split and Merge"
"Los Angeles","Los Angeles","06037920121","06037920108","Census Tract 9201.21","Census Tract 9201.08",">",FALSE,4,1,"Merge"
"Los Angeles","Los Angeles","06037920121","06037920200","Census Tract 9201.21","Census Tract 9202",">",FALSE,4,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920200","06037920107","Census Tract 9202","Census Tract 9201.07","<",FALSE,2,5,"Split and Merge"
"Los Angeles","Los Angeles","06037920200","06037920200","Census Tract 9202","Census Tract 9202",">",TRUE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920303","06037108202","Census Tract 9203.03","Census Tract 1082.02",">",FALSE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920303","06037920303","Census Tract 9203.03","Census Tract 9203.03",">",TRUE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920312","06037920312","Census Tract 9203.12","Census Tract 9203.12",">",TRUE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920312","06037930200","Census Tract 9203.12","Census Tract 9302","<",FALSE,2,5,"Split and Merge"
"Los Angeles","Los Angeles","06037920313","06037920313","Census Tract 9203.13","Census Tract 9203.13","<",TRUE,1,2,"Split"
"Los Angeles","Los Angeles","06037920314","06037920030","Census Tract 9203.14","Census Tract 9200.30",">",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920314","06037920031","Census Tract 9203.14","Census Tract 9200.31",">",FALSE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920314","06037920314","Census Tract 9203.14","Census Tract 9203.14","<",TRUE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920322","06037920322","Census Tract 9203.22","Census Tract 9203.22","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920326","06037106603","Census Tract 9203.26","Census Tract 1066.03",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920326","06037920312","Census Tract 9203.26","Census Tract 9203.12",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920326","06037920313","Census Tract 9203.26","Census Tract 9203.13",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920326","06037920326","Census Tract 9203.26","Census Tract 9203.26",">",TRUE,5,1,"Merge"
"Los Angeles","Los Angeles","06037920326","06037920334","Census Tract 9203.26","Census Tract 9203.34",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920328","06037920328","Census Tract 9203.28","Census Tract 9203.28","<",TRUE,1,3,"Split"
"Los Angeles","Los Angeles","06037920329","06037920329","Census Tract 9203.29","Census Tract 9203.29","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920330","06037920330","Census Tract 9203.30","Census Tract 9203.30","<",TRUE,1,2,"Split"
"Los Angeles","Los Angeles","06037920331","06037920331","Census Tract 9203.31","Census Tract 9203.31","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920332","06037920314","Census Tract 9203.32","Census Tract 9203.14","<",FALSE,2,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920332","06037920332","Census Tract 9203.32","Census Tract 9203.32","<",TRUE,2,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920334","06037920334","Census Tract 9203.34","Census Tract 9203.34","<",TRUE,1,2,"Split"
"Los Angeles","Los Angeles","06037920338","06037920338","Census Tract 9203.38","Census Tract 9203.38","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037920339","06037920107","Census Tract 9203.39","Census Tract 9201.07",">",FALSE,5,5,"Split and Merge"
"Los Angeles","Los Angeles","06037920339","06037920114","Census Tract 9203.39","Census Tract 9201.14",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920339","06037920328","Census Tract 9203.39","Census Tract 9203.28",">",FALSE,5,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920339","06037920330","Census Tract 9203.39","Census Tract 9203.30",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920339","06037920339","Census Tract 9203.39","Census Tract 9203.39",">",TRUE,5,1,"Merge"
"Los Angeles","Los Angeles","06037920340","06037920336","Census Tract 9203.40","Census Tract 9203.36","<",FALSE,1,3,"Split"
"Los Angeles","Los Angeles","06037920341","06037920336","Census Tract 9203.41","Census Tract 9203.36","<",FALSE,1,3,"Split"
"Los Angeles","Los Angeles","06037920342","06037920332","Census Tract 9203.42","Census Tract 9203.32","<",FALSE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920342","06037920336","Census Tract 9203.42","Census Tract 9203.36","<",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037920342","06037920337","Census Tract 9203.42","Census Tract 9203.37","<",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920343","06037920332","Census Tract 9203.43","Census Tract 9203.32","<",FALSE,3,4,"Split and Merge"
"Los Angeles","Los Angeles","06037920343","06037920337","Census Tract 9203.43","Census Tract 9203.37","<",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037920343","06037930200","Census Tract 9203.43","Census Tract 9302","<",FALSE,3,5,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037103200","Census Tract 9304","Census Tract 1032",">",FALSE,11,3,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037104204","Census Tract 9304","Census Tract 1042.04",">",FALSE,11,2,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037106111","Census Tract 9304","Census Tract 1061.11",">",FALSE,11,3,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037400205","Census Tract 9304","Census Tract 4002.05",">",FALSE,11,4,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037400403","Census Tract 9304","Census Tract 4004.03",">",FALSE,11,3,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037430301","Census Tract 9304","Census Tract 4303.01",">",FALSE,11,2,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037460301","Census Tract 9304","Census Tract 4603.01",">",FALSE,11,2,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037460401","Census Tract 9304","Census Tract 4604.01",">",FALSE,11,6,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037930101","Census Tract 9304","Census Tract 9301.01",">",FALSE,11,2,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037930200","Census Tract 9304","Census Tract 9302",">",FALSE,11,5,"Split and Merge"
"Los Angeles","Los Angeles","06037930400","06037930301","Census Tract 9304","Census Tract 9303.01",">",FALSE,11,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980001","06037123103","Census Tract 9800.01","Census Tract 1231.03",">",FALSE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980001","06037980001","Census Tract 9800.01","Census Tract 9800.01",">",TRUE,2,1,"Merge"
"Los Angeles","Los Angeles","06037980002","06037980002","Census Tract 9800.02","Census Tract 9800.02","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980003","06037980003","Census Tract 9800.03","Census Tract 9800.03","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980004","06037980004","Census Tract 9800.04","Census Tract 9800.04","<",TRUE,1,2,"Split"
"Los Angeles","Los Angeles","06037980005","06037980005","Census Tract 9800.05","Census Tract 9800.05","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980006","06037555211","Census Tract 9800.06","Census Tract 5552.11",">",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980006","06037980006","Census Tract 9800.06","Census Tract 9800.06",">",TRUE,3,3,"Split and Merge"
"Los Angeles","Orange","06037980006","06059110007","Census Tract 9800.06","Census Tract 1100.07",">",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980007","06037980007","Census Tract 9800.07","Census Tract 9800.07",">",TRUE,2,1,"Merge"
"Los Angeles","Orange","06037980007","06059099510","Census Tract 9800.07","Census Tract 995.10",">",FALSE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980008","06037980008","Census Tract 9800.08","Census Tract 9800.08","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980009","06037980009","Census Tract 9800.09","Census Tract 9800.09","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980010","06037980010","Census Tract 9800.10","Census Tract 9800.10","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980011","06037575500","Census Tract 9800.11","Census Tract 5755","<",FALSE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980011","06037980014","Census Tract 9800.11","Census Tract 9800.14","<",FALSE,2,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980012","06037551600","Census Tract 9800.12","Census Tract 5516","==",FALSE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980013","06037980013","Census Tract 9800.13","Census Tract 9800.13","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980014","06037572800","Census Tract 9800.14","Census Tract 5728",">",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980014","06037575500","Census Tract 9800.14","Census Tract 5755",">",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980014","06037980014","Census Tract 9800.14","Census Tract 9800.14","<",TRUE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980015","06037980015","Census Tract 9800.15","Census Tract 9800.15","<",TRUE,1,2,"Split"
"Los Angeles","Los Angeles","06037980016","06037206031","Census Tract 9800.16","Census Tract 2060.31",">",FALSE,5,6,"Split and Merge"
"Los Angeles","Los Angeles","06037980016","06037532302","Census Tract 9800.16","Census Tract 5323.02",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980016","06037532304","Census Tract 9800.16","Census Tract 5323.04",">",FALSE,5,4,"Split and Merge"
"Los Angeles","Los Angeles","06037980016","06037532400","Census Tract 9800.16","Census Tract 5324",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980016","06037532500","Census Tract 9800.16","Census Tract 5325",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980017","06037267403","Census Tract 9800.17","Census Tract 2674.03",">",FALSE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980017","06037701100","Census Tract 9800.17","Census Tract 7011","<",FALSE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980018","06037573403","Census Tract 9800.18","Census Tract 5734.03",">",FALSE,2,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980018","06037980018","Census Tract 9800.18","Census Tract 9800.18","<",TRUE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980019","06037980019","Census Tract 9800.19","Census Tract 9800.19","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980020","06037980020","Census Tract 9800.20","Census Tract 9800.20","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980021","06037980021","Census Tract 9800.21","Census Tract 9800.21","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980022","06037109200","Census Tract 9800.22","Census Tract 1092",">",FALSE,2,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980022","06037980022","Census Tract 9800.22","Census Tract 9800.22",">",TRUE,2,1,"Merge"
"Los Angeles","Los Angeles","06037980023","06037113235","Census Tract 9800.23","Census Tract 1132.35",">",FALSE,2,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980023","06037980023","Census Tract 9800.23","Census Tract 9800.23",">",TRUE,2,1,"Merge"
"Los Angeles","Los Angeles","06037980024","06037980024","Census Tract 9800.24","Census Tract 9800.24","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980025","06037543306","Census Tract 9800.25","Census Tract 5433.06","<",FALSE,2,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980025","06037980025","Census Tract 9800.25","Census Tract 9800.25",">",TRUE,2,1,"Merge"
"Los Angeles","Los Angeles","06037980026","06037980026","Census Tract 9800.26","Census Tract 9800.26","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980028","06037980028","Census Tract 9800.28","Census Tract 9800.28",">",TRUE,2,1,"Merge"
"Los Angeles","Los Angeles","06037980028","06037980030","Census Tract 9800.28","Census Tract 9800.30",">",FALSE,2,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980030","06037980030","Census Tract 9800.30","Census Tract 9800.30","<",TRUE,1,3,"Split"
"Los Angeles","Los Angeles","06037980031","06037297601","Census Tract 9800.31","Census Tract 2976.01",">",FALSE,4,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980031","06037980031","Census Tract 9800.31","Census Tract 9800.31",">",TRUE,4,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980031","06037980033","Census Tract 9800.31","Census Tract 9800.33","<",FALSE,4,5,"Split and Merge"
"Los Angeles","Los Angeles","06037980031","06037990300","Census Tract 9800.31","Census Tract 9903","<",FALSE,4,7,"Split and Merge"
"Los Angeles","Los Angeles","06037980033","06037980014","Census Tract 9800.33","Census Tract 9800.14",">",FALSE,2,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980033","06037980033","Census Tract 9800.33","Census Tract 9800.33","<",TRUE,2,5,"Split and Merge"
"Los Angeles","Los Angeles","06037980034","06037504102","Census Tract 9800.34","Census Tract 5041.02","==",FALSE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037980035","06037408140","Census Tract 9800.35","Census Tract 4081.40",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980035","06037408202","Census Tract 9800.35","Census Tract 4082.02",">",FALSE,5,6,"Split and Merge"
"Los Angeles","Los Angeles","06037980035","06037408211","Census Tract 9800.35","Census Tract 4082.11",">",FALSE,5,5,"Split and Merge"
"Los Angeles","Los Angeles","06037980035","06037408301","Census Tract 9800.35","Census Tract 4083.01",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980035","06037408501","Census Tract 9800.35","Census Tract 4085.01",">",FALSE,5,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980036","06037433501","Census Tract 9800.36","Census Tract 4335.01",">",FALSE,9,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980036","06037433700","Census Tract 9800.36","Census Tract 4337",">",FALSE,9,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980036","06037433802","Census Tract 9800.36","Census Tract 4338.02",">",FALSE,9,5,"Split and Merge"
"Los Angeles","Los Angeles","06037980036","06037482402","Census Tract 9800.36","Census Tract 4824.02",">",FALSE,9,4,"Split and Merge"
"Los Angeles","Los Angeles","06037980036","06037500403","Census Tract 9800.36","Census Tract 5004.03",">",FALSE,9,4,"Split and Merge"
"Los Angeles","Los Angeles","06037980036","06037500404","Census Tract 9800.36","Census Tract 5004.04",">",FALSE,9,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980036","06037500500","Census Tract 9800.36","Census Tract 5005",">",FALSE,9,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980036","06037530003","Census Tract 9800.36","Census Tract 5300.03",">",FALSE,9,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980036","06037530004","Census Tract 9800.36","Census Tract 5300.04",">",FALSE,9,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980037","06037543604","Census Tract 9800.37","Census Tract 5436.04","<",FALSE,1,2,"Split"
"Los Angeles","Los Angeles","06037980038","06037236000","Census Tract 9800.38","Census Tract 2360",">",FALSE,4,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980038","06037702502","Census Tract 9800.38","Census Tract 7025.02",">",FALSE,4,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980038","06037703001","Census Tract 9800.38","Census Tract 7030.01","<",FALSE,4,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980038","06037703002","Census Tract 9800.38","Census Tract 7030.02",">",FALSE,4,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980039","06037143100","Census Tract 9800.39","Census Tract 1431","<",FALSE,3,3,"Split and Merge"
"Los Angeles","Los Angeles","06037980039","06037143700","Census Tract 9800.39","Census Tract 1437","<",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037980039","06037320000","Census Tract 9800.39","Census Tract 3200",">",FALSE,3,2,"Split and Merge"
"Los Angeles","Los Angeles","06037990100","06037990100","Census Tract 9901","Census Tract 9901","==",TRUE,1,1,"Unchanged"
"Los Angeles","Los Angeles","06037990200","06037980030","Census Tract 9902","Census Tract 9800.30",">",FALSE,2,3,"Split and Merge"
"Los Angeles","Los Angeles","06037990200","06037990200","Census Tract 9902","Census Tract 9902",">",TRUE,2,1,"Merge"
"Los Angeles","Los Angeles","06037990300","06037990300","Census Tract 9903","Census Tract 9903","<",TRUE,1,7,"Split"
"Madera","Madera","06039000102","06039000102","Census Tract 1.02","Census Tract 1.02",">",TRUE,2,1,"Merge"
"Madera","Madera","06039000102","06039000104","Census Tract 1.02","Census Tract 1.04",">",FALSE,2,2,"Split and Merge"
"Madera","Madera","06039000103","06039000103","Census Tract 1.03","Census Tract 1.03","==",TRUE,1,1,"Unchanged"
